Batch,Section,Key,English,Placeholders,Context,Spanish (es)
1,Journal,journalPlainEntryTitle,Plain entry,,Title of the option that opens a blank journal entry.,
1,Journal,journalDailyReflectionTitle,Daily reflection,,Title of the option that opens the guided daily-reflection template.,
1,Journal,journalBadgeNew,New,,Small 'New' badge on the daily reflection option.,
1,Journal,journalCrisisTitleCrisis,I see you. Want a hand?,,Heading of the support sheet shown after a fresh entry with a 'crisis' mood.,
1,Journal,journalCrisisTitleHard,That sounds heavy.,,Heading of the support sheet shown after a fresh entry with a 'hard' mood.,
1,Journal,journalCrisisCalmRoomLabel,Open the calm room,,Action label routing the user to the calm/emergency toolkit.,
1,Journal,journalCrisisThoughtRecordLabel,Try a thought record,,Action label routing the user to the CBT thought-record tool.,
1,Journal,journalCrisisDismiss,I'm okay for now,,Dismiss button on the post-entry crisis support sheet.,
1,Journal,journalBucketThisWeek,This week,,Section header grouping journal entries from the last 7 days.,
1,Journal,journalBucketLastWeek,Last week,,Section header grouping journal entries from 8-14 days ago.,
1,Journal,journalBucketEarlierThisMonth,Earlier this month,,Section header grouping older journal entries within the current month.,
1,Journal,journalQuickMoodPrompt,How are you right now?,,Prompt on the one-tap quick-mood pill.,
1,Journal,journalEchoLockedEntry,A locked entry,,Placeholder text for a locked entry shown in the 'on this day' card.,
1,Journal,journalEchoMoodCheckIn,A mood check-in,,Placeholder text for a body-less mood entry shown in the 'on this day' card.,
1,Journal,journalFilterAll,All,,Filter chip showing all journal entries (also reused on the vision board).,
1,Journal,journalFilterToday,Today,,Filter chip showing only today's journal entries.,
1,Journal,journalFilterHard,Hard,,Filter chip showing hard/crisis-mood journal entries.,
1,Journal,journalFilterWins,Wins,,Filter chip showing good/great-mood journal entries.,
1,Journal,journalFilterLocked,Locked,,Filter chip showing locked journal entries.,
1,Journal,journalSearchHint,Search your entries…,,Hint text in the journal search field.,
1,Journal,journalEmptyTitle,A place for the unfiltered you,,Title of the journal empty state (no entries yet).,
1,Journal,journalBlankPageButton,Start with a blank page,,Button to open a blank journal entry from the empty state.,
1,Journal,journalDeleteEntryTitle,Delete entry?,,Title of the confirmation dialog when swiping to delete a journal entry.,
1,Journal,journalDeleteEntryBody,This cannot be undone.,,Body of the delete-entry confirmation dialog.,
1,Journal,journalCardLockedHint,Locked entry · tap to unlock,,Hint shown in place of the body on a locked journal card.,
1,Journal,journalCardDateToday,Today {time},{time},"Date label on a journal card written today, including the time of day.",
1,Journal,journalEditEntryTitle,Edit Entry,,Header of the journal entry sheet when editing an existing entry.,
1,Journal,journalTodaysEntryTitle,Today's Entry,,Header of the journal entry sheet when creating a new entry.,
1,Journal,journalMoodQuestion,How are you feeling?,,Label above the primary mood picker in the entry sheet.,
1,Journal,journalSubMoodSpecific,A little more specific?,,Label above the sub-mood picker when the primary mood is 'great'.,
1,Journal,journalSubMoodUnderneath,What's underneath?,,Label above the sub-mood picker for non-great moods.,
1,Journal,journalMindQuestion,What's on your mind?,,Label above the journal body text field.,
1,Journal,journalVoiceStop,Stop,,Button label to stop voice dictation in the entry sheet.,
1,Journal,journalVoiceSpeak,Speak,,Button label to start voice dictation in the entry sheet.,
1,Journal,journalTagsLabel,Tags,,Label above the tag picker in the entry sheet.,
1,Journal,journalAddTagHint,Add a tag…,,Hint text in the new-tag input field.,
1,Journal,journalAdd,Add,,Button to add a new tag or affirmation.,
1,Journal,journalLockedEntryLabel,Locked entry,,Lock-toggle title when the entry is locked.,
1,Journal,journalLockEntryLabel,Lock this entry,,Lock-toggle title when the entry is unlocked.,
1,Journal,journalSaveChanges,Save Changes,,Save button when editing an existing journal entry or vision item.,
1,Journal,journalSaveEntry,Save Entry,,Save button when creating a new journal entry.,
1,Journal,journalSuggestedPrompt,Suggested: {prompt},{prompt},Headline of the collapsed prompt strip showing a suggested journaling prompt.,
1,Journal,journalSuggestedTag,· suggested,,Small tag marking the smart-default journaling prompt category.,
1,Journal,journalDraftFrom,Unsaved draft from {age},{age},Title of the draft-restore banner; {age} is a relative time like '5m ago'.,
1,Journal,journalDraftChars,{mood} · {count} chars,"{mood}, {count}",Subtitle of the draft-restore banner showing the draft mood and character count.,
1,Journal,journalDraftDiscard,Discard,,Button to discard an unsaved journal draft.,
1,Journal,journalAgeMomentAgo,a moment ago,,Relative time for a draft saved less than a minute ago.,
1,Journal,journalAgeMinutesAgo,{count}m ago,{count},Relative time for a draft saved N minutes ago.,
1,Journal,journalAgeHoursAgo,{count}h ago,{count},Relative time for a draft saved N hours ago.,
1,Journal,journalAgeYesterday,yesterday,,Relative time for a draft saved more than a day ago.,
1,Journal,journalSwipeHint,Swipe for more affirmations,,Hint under the swipeable affirmation card.,
1,Journal,journalYourAffirmations,Your affirmations,,Section header for the user's custom affirmations list.,
1,Journal,journalTapToAddAffirmation,Tap + to add your own,,Empty-state hint when the user has no custom affirmations.,
1,Journal,journalAddAffirmationTitle,Add Affirmation,,Header of the add-affirmation bottom sheet.,
1,Journal,journalAffirmationHint,I am...,,Hint text in the add-affirmation input field.,
1,Vision,visionFilterEmptyTitle,Nothing here yet,,Title of the vision-board empty state when no items match the active filter.,
1,Vision,visionBoardTitle,Your Vision Board,,Title of the vision board header banner.,
1,Vision,visionBoardEmptyTagline,Visualise the life ahead of you,,Tagline shown in the vision board header when there are no items.,
1,Vision,visionPinnedCount,{count} pinned,{count},Count of pinned dreams in the vision board header subtitle.,
1,Vision,visionAchievedCount,{count} achieved,{count},Count of achieved dreams in the vision board header subtitle.,
1,Vision,visionFilterActive,Active,,Vision board filter chip for active (not-yet-achieved) dreams.,
1,Vision,visionFilterPinned,Pinned,,Vision board filter chip for pinned dreams.,
1,Vision,visionFilterAchieved,Achieved,,Vision board filter chip for achieved dreams.,
1,Vision,visionBlankDreamButton,Start with a blank dream,,Button to add a blank vision item from the empty state.,
1,Vision,visionTapToOpen,Tap to open,,"Hint on a vision card without milestones, prompting the user to open it.",
1,Vision,visionRemoveDreamTitle,Remove this dream?,,Title of the confirm dialog when long-pressing to delete a vision item.,
1,Vision,visionKeep,Keep,,Button to cancel removing a vision item.,
1,Vision,visionRemove,Remove,,Button to confirm removing a vision item.,
1,Vision,visionEditDreamTitle,Edit Dream,,Header of the vision edit sheet when editing an existing item.,
1,Vision,visionAddDreamTitle,Add a Dream,,Header of the vision edit sheet when adding a new item.,
1,Vision,visionAddToBoard,Add to Vision Board,,Primary button to save a new vision item.,
1,Vision,visionRemoveThisDream,Remove this dream,,Secondary button to delete a vision item from the edit sheet.,
1,Vision,visionDreamTitleLabel,Dream title,,Field label for the vision item title.,
1,Vision,visionNotesLabel,Notes (optional),,Field label for the optional vision item notes.,
1,Vision,visionNotesHint,Anything to remember…,,Hint text for the vision item notes field.,
1,Vision,visionWhyLabel,Why this matters (optional),,Field label for the optional 'why it matters' field.,
1,Vision,visionCategoryLabel,Category,,Field label for the vision item category picker.,
1,Vision,visionChooseIcon,Choose your icon,,Field label for the vision item icon picker.,
1,Vision,visionTargetDateLabel,Target date (optional),,Field label for the optional vision item target date.,
1,Vision,visionTargetDatePlaceholder,Pick a date to work toward,,Placeholder shown when no target date is set.,
1,Vision,visionAddFirstPhoto,Add your first photo,,Button label to add the first photo to a vision item.,
1,Vision,visionAddAnotherPhoto,Add another ({count}/20),{count},"Button label to add another photo, showing how many of 20 are used.",
1,Vision,visionStepsLabel,Small concrete steps,,Field label for the vision item milestones/steps.,
1,Vision,visionNoStepsYet,No steps yet — add one below.,,Empty-state text when a vision item has no milestones.,
1,Vision,visionStepHint,e.g. Walk 20 minutes today,,Hint text for the add-milestone input field.,
1,Vision,visionAffirmationLabel,Affirmation,,Field label for the vision item affirmation.,
1,Vision,visionSuggestFromTitle,Suggest from title,,Button that auto-suggests an affirmation from the dream title.,
1,Vision,visionTabVision,Vision,,Tab label for the vision details tab in the edit sheet.,
1,Vision,visionTabPhotos,Photos,,Tab label for the photos tab in the vision edit sheet.,
1,Vision,visionTabSteps,Steps,,Tab label for the milestones/steps tab in the vision edit sheet.,
1,Vision,visionTabAffirm,Affirm,,Tab label for the affirmation tab in the vision edit sheet.,
1,Zen,zenTodaysReflection,Today's Reflection,,Overline label above the daily zen quote.,
1,Zen,zenMorningIntention,Morning Intention,,Section title for the morning intention widget in the Zen tab.,
1,Zen,zenReflectionPrompts,Reflection Prompts,,Section title for the evening reflection prompts in the Zen tab.,
1,Zen,zenThreeGoodThings,Three Good Things,,Section title for the gratitude widget in the Zen tab.,
1,Zen,zenMindfulMoment,Mindful Moment,,Section title for the breathing reminder in the Zen tab.,
1,Zen,zenIntentionPrompt0,Today I intend to…,,Rotating hint for the morning intention field.,
1,Zen,zenIntentionPrompt1,My focus for today is…,,Rotating hint for the morning intention field.,
1,Zen,zenSetIntention,Set,,Button to save the morning intention.,
1,Zen,zenReflectionPrompt0,What went well today?,,Evening reflection prompt.,
1,Zen,zenReflectionPrompt4,What would I do differently tomorrow?,,Evening reflection prompt.,
1,Zen,zenNextPrompt,Next prompt,,Button to cycle to the next evening reflection prompt.,
1,Zen,zenGoodThingHint,Something good today…,,Hint text in each of the three good-things gratitude fields.,
1,Zen,zenExercise0Title,5-4-3-2-1 Grounding,,Title of a mindful-moment grounding exercise.,
1,Zen,zenExercise1Title,Box Breath,,Title of a mindful-moment breathing exercise.,
1,Zen,zenExercise2Title,Body Scan,,Title of a mindful-moment body scan exercise.,
1,Zen,zenExercise3Title,Gratitude Breath,,Title of a mindful-moment gratitude breathing exercise.,
1,Zen,zenOpenGuidedBreathing,Open guided breathing in Your Toolkit,,Link to the guided breathing tool for exercises that have a guided version.,
1,Zen,zenMoreBreathingExercises,More breathing exercises in Your Toolkit,,Link to more breathing exercises for exercises without a guided version.,
1,Journal,journalReflectionTitle,Daily Reflection,,AppBar title and saved-entry heading for the guided Daily Reflection journal template,
1,Journal,journalReflectionSaving,Saving…,,Save button label while the reflection is being saved,
1,Journal,journalReflectionMoodTitle,How I feel today,,Section title above the mood picker on the Daily Reflection page,
1,Journal,journalReflectionGratefulTitle,I'm grateful for,,Section title above the three gratitude lines on the Daily Reflection page,
1,Journal,journalReflectionAnchorsTitle,Today's anchors,,Section title above the recovery-action checklist (anchors) on the Daily Reflection page,
1,Journal,journalReflectionAnchorReachedOut,Reached out to someone,,Checklist item: a recovery anchor action — contacting another person,
1,Journal,journalReflectionAnchorMeeting,Attended a meeting or group,,Checklist item: a recovery anchor action — attending a support meeting or group,
1,Journal,journalReflectionAnchorMoved,Moved my body,,Checklist item: a recovery anchor action — physical movement or exercise,
1,Journal,journalReflectionAnchorAteHydrated,Ate + hydrated well,,Checklist item: a recovery anchor action — eating well and staying hydrated,
1,Journal,journalReflectionAnchorMeds,Took my meds,,Checklist item: a recovery anchor action — taking prescribed medication,
1,Journal,journalReflectionAnchorAvoidedTrigger,Avoided a trigger,,Checklist item: a recovery anchor action — avoiding a known trigger,
1,Journal,journalReflectionWinsTitle,Wins today,,Section title above the 'wins today' free-text field on the Daily Reflection page,
